-5.759586531581287, 0.5001706202630678 
0.0, 0.0 
-0.5235987755982988, -0.49967417939436376 
-0.7853981633974483, -0.7071430457793603 
-1.0471975511965976, -0.8662952837868348 
-1.5707963267948966, -0.9998431013994987 
-2.0943951023931953, -0.866108266762347 
-2.356194490192345, -0.7074072812445046 
-2.6179938779914944, -0.500949776276624 
-3.141592653589793, 0.0 
-3.665191429188092, 0.4997892287915103 
-3.9269908169872414, 0.7065176879557299 
-4.1887902047863905, 0.8661259838664818 
-4.71238898038469, 1.000735188111485 
-5.235987755982989, 0.86567211396492 
-5.497787143782138, 0.706219726832541 
-5.759586531581287, 0.5001706202630678 
